area_sq_km,capacity_mw_ac,capacity_mw_dc,cnty_fips,country,county,dist_km,elevation,latitude,lcot,longitude,mean_cf_ac,mean_cf_dc,mean_lcoe,mean_res,reg_mult,reinforcement_cost_per_mw_ac,reinforcement_dist_km,sc_point_gid,state,timezone,total_lcoe,trans_cap_cost_per_mw_ac
0.8595719604492187,27.583277419172457,36.9615942993164,32023,United States,Nye,129.4887271892436,2310.0,38.657,138.22149170763353,-116.291,0.3273344,0.24427943,37.5570005602448,5.379055,1.0591357,1050411.4698617598,439.129707475003,43371,Nevada,-8,175.7784922678783,3848762.782068318
11.76217294921875,377.44279230884536,505.7734368164062,32023,United States,Nye,176.6994414567372,1995.6875,38.678,24.34350737315445,-116.154,0.32729456,0.24424967,37.51092462875328,5.3857446,1.0574132,288360.758622017,263.0581492123381,43372,Nevada,-8,61.85443200190773,574374.6067695795
88.9454513671875,2854.219171248601,3824.654408789064,32023,United States,Nye,162.4101817207842,1911.875,38.698,23.86182961911321,-116.017,0.32404143,0.24182194,37.82302279170547,5.348152,1.0552416,288360.758622017,263.0581492123381,43373,Nevada,-8,61.68485241081868,548898.3981163498
42.23242705078125,1355.219419136772,1815.9943631835936,32023,United States,Nye,150.3773180878991,1978.7058823529408,38.719,23.939726546458605,-115.88,0.32204154,0.24032949,38.00049144975952,5.3190136,1.0533199,288360.758622017,263.0581492123381,43374,Nevada,-8,61.94021799621813,546447.4576358334
19.464948632812497,624.6213685035958,836.9927912109374,32023,United States,Nye,137.3352661458102,1847.235294117647,38.739,23.11526352129168,-115.742,0.32582685,0.24315439,37.50054586738566,5.3727164,1.0513407,288360.758622017,263.0581492123381,43375,Nevada,-8,60.61580938867733,527172.033345325
117.98297841796874,3786.020237183317,5073.268071972656,32023,United States,Nye,125.7625453664238,1567.125,38.759,19.29685706980821,-115.604,0.32361,0.2415,37.695625337624655,5.365546,1.0492618,288360.758622017,263.0581492123381,43376,Nevada,-8,56.99248240743286,387822.1352659655
47.29330546875,1517.6208913706928,2033.61213515625,32023,United States,Nye,116.7949804388128,1790.3333333333333,38.779,18.755174985446807,-115.467,0.32328358,0.24125642,37.68265090908369,5.35664,1.0475472,288360.758622017,263.0581492123381,43377,Nevada,-8,56.4378258945305,368178.06473486335
2.654531762695312,85.18272977420528,114.14486579589844,32023,United States,Nye,68.6485389055488,2089.333333333333,38.799,35.12593236435283,-115.329,0.3209888,0.23954387,37.86050914863196,5.288964,1.0444937,570641.7568214505,472.96668155497633,43378,Nevada,-8,72.98644151298478,650239.2439316454
25.89408039550781,830.9292892517248,1113.4454570068358,32033,United States,White Pine,108.0354609924156,1850.5625,38.819,21.177555813215506,-115.191,0.3186485,0.2377974,38.0934089001609,5.258488,1.0429982,288360.758622017,263.0581492123381,43379,Nevada,-8,59.2709647133764,442346.4662671735
89.1450404296875,2860.624233752773,3833.2367384765626,32033,United States,White Pine,110.9432402002747,1720.5,38.838,18.32606000386183,-115.053,0.3169282,0.23651361,38.21566278031794,5.2499995,1.0402149,288360.758622017,263.0581492123381,43380,Nevada,-8,56.54172278417977,340545.1198118853
